hr_medicao,cdg_stacao,umidade
2019-01-25 17:00:00.000000,A036,52
2019-01-25 18:00:00.000000,A036,49
2019-01-25 19:00:00.000000,A036,78
2019-01-25 20:00:00.000000,A036,71
2019-01-25 21:00:00.000000,A036,66
2019-01-25 22:00:00.000000,A036,66
2019-01-25 23:00:00.000000,A036,76
2019-01-26 00:00:00.000000,A036,81
2019-01-26 01:00:00.000000,A036,73
2019-01-26 02:00:00.000000,A036,74
2019-01-26 03:00:00.000000,A036,77
2019-01-26 04:00:00.000000,A036,82
2019-01-26 05:00:00.000000,A036,82
2019-01-26 06:00:00.000000,A036,80
2019-01-26 07:00:00.000000,A036,78
2019-01-26 08:00:00.000000,A036,69
2019-01-26 09:00:00.000000,A036,80
2019-01-26 10:00:00.000000,A036,90
2019-01-26 11:00:00.000000,A036,93
2019-01-26 12:00:00.000000,A036,93
2019-01-26 13:00:00.000000,A036,90
2019-01-26 14:00:00.000000,A036,76
2019-01-26 15:00:00.000000,A036,76
2019-01-26 16:00:00.000000,A036,71
2019-01-26 17:00:00.000000,A036,73
2019-01-26 18:00:00.000000,A036,79
2019-01-26 19:00:00.000000,A036,90
2019-01-26 20:00:00.000000,A036,91
2019-01-26 21:00:00.000000,A036,90
2019-01-26 22:00:00.000000,A036,90
2019-01-26 23:00:00.000000,A036,89
2019-01-27 00:00:00.000000,A036,90
2019-01-27 01:00:00.000000,A036,93
2019-01-27 02:00:00.000000,A036,94
2019-01-27 03:00:00.000000,A036,95
2019-01-27 04:00:00.000000,A036,95
2019-01-27 05:00:00.000000,A036,95
2019-01-27 06:00:00.000000,A036,95
2019-01-09 00:00:00.000000,A036,77
2019-01-09 01:00:00.000000,A036,79
2019-01-09 02:00:00.000000,A036,78
2019-01-09 03:00:00.000000,A036,78
2019-01-09 04:00:00.000000,A036,78
2019-01-09 05:00:00.000000,A036,78
2019-01-09 06:00:00.000000,A036,78
2019-01-09 07:00:00.000000,A036,76
2019-01-09 08:00:00.000000,A036,77
2019-01-09 09:00:00.000000,A036,76
2019-01-09 10:00:00.000000,A036,72
2019-01-09 11:00:00.000000,A036,71
2019-01-09 12:00:00.000000,A036,72
2019-01-09 13:00:00.000000,A036,68
2019-01-09 14:00:00.000000,A036,62
2019-01-09 15:00:00.000000,A036,59
2019-01-09 16:00:00.000000,A036,49
2019-01-09 17:00:00.000000,A036,39
2019-01-09 18:00:00.000000,A036,46
2019-01-09 19:00:00.000000,A036,43
2019-01-09 20:00:00.000000,A036,49
2019-01-09 21:00:00.000000,A036,42
2019-01-09 22:00:00.000000,A036,55
2019-01-09 23:00:00.000000,A036,64
2019-01-10 00:00:00.000000,A036,67
2019-01-10 01:00:00.000000,A036,68
2019-01-10 02:00:00.000000,A036,69
2019-01-10 03:00:00.000000,A036,69
2019-01-10 04:00:00.000000,A036,71
2019-01-10 05:00:00.000000,A036,70
2019-01-10 06:00:00.000000,A036,72
2019-01-10 07:00:00.000000,A036,74
2019-01-27 07:00:00.000000,A036,95
2019-01-27 08:00:00.000000,A036,87
2019-01-27 09:00:00.000000,A036,86
2019-01-27 10:00:00.000000,A036,93
2019-01-27 11:00:00.000000,A036,92
2019-01-27 12:00:00.000000,A036,93
2019-01-27 13:00:00.000000,A036,87
2019-01-27 14:00:00.000000,A036,79
2019-01-27 15:00:00.000000,A036,70
2019-01-27 16:00:00.000000,A036,76
2019-01-27 17:00:00.000000,A036,73
2019-01-27 18:00:00.000000,A036,74
2019-01-27 19:00:00.000000,A036,64
2019-01-27 20:00:00.000000,A036,66
2019-01-27 21:00:00.000000,A036,70
2019-01-27 22:00:00.000000,A036,80
2019-01-27 23:00:00.000000,A036,86
2019-01-28 00:00:00.000000,A036,87
2019-01-28 01:00:00.000000,A036,84
2019-01-28 02:00:00.000000,A036,85
2019-01-28 03:00:00.000000,A036,85
2019-01-28 04:00:00.000000,A036,88
2019-01-28 05:00:00.000000,A036,90
2019-01-28 06:00:00.000000,A036,91
2019-01-28 07:00:00.000000,A036,92
2019-01-28 08:00:00.000000,A036,87
2019-01-28 09:00:00.000000,A036,85
2019-01-28 10:00:00.000000,A036,78
2019-01-28 11:00:00.000000,A036,75
2019-01-28 12:00:00.000000,A036,71
2019-01-28 13:00:00.000000,A036,64
2019-01-28 14:00:00.000000,A036,60
2019-01-28 15:00:00.000000,A036,53
2019-01-28 16:00:00.000000,A036,46
2019-01-28 17:00:00.000000,A036,48
2019-01-28 18:00:00.000000,A036,44
2019-01-28 19:00:00.000000,A036,42
2019-01-10 08:00:00.000000,A036,75
2019-01-10 09:00:00.000000,A036,78
2019-01-10 10:00:00.000000,A036,76
2019-01-10 11:00:00.000000,A036,68
2019-01-10 12:00:00.000000,A036,65
2019-01-10 13:00:00.000000,A036,64
2019-01-10 14:00:00.000000,A036,56
2019-01-10 15:00:00.000000,A036,55
2019-01-10 16:00:00.000000,A036,49
2019-01-10 17:00:00.000000,A036,49
2019-01-10 18:00:00.000000,A036,43
2019-01-10 19:00:00.000000,A036,47
2019-01-10 20:00:00.000000,A036,69
2019-01-10 21:00:00.000000,A036,64
2019-01-10 22:00:00.000000,A036,67
2019-01-10 23:00:00.000000,A036,82
2019-01-11 00:00:00.000000,A036,72
2019-01-11 01:00:00.000000,A036,78
2019-01-11 02:00:00.000000,A036,73
2019-01-11 03:00:00.000000,A036,63
2019-01-11 04:00:00.000000,A036,70
2019-01-11 05:00:00.000000,A036,68
2019-01-11 06:00:00.000000,A036,74
2019-01-11 07:00:00.000000,A036,65
2019-01-11 08:00:00.000000,A036,64
2019-01-11 09:00:00.000000,A036,59
2019-01-11 10:00:00.000000,A036,57
2019-01-11 11:00:00.000000,A036,69
2019-01-11 12:00:00.000000,A036,65
2019-01-11 13:00:00.000000,A036,62
2019-01-11 14:00:00.000000,A036,65
2019-01-11 15:00:00.000000,A036,62
2019-01-11 16:00:00.000000,A036,55
2019-01-11 17:00:00.000000,A036,54
2019-01-11 18:00:00.000000,A036,63
2019-01-11 19:00:00.000000,A036,68
2019-01-11 20:00:00.000000,A036,67
2019-01-28 20:00:00.000000,A036,40
2019-01-28 21:00:00.000000,A036,45
2019-01-28 22:00:00.000000,A036,59
2019-01-28 23:00:00.000000,A036,66
2019-01-29 00:00:00.000000,A036,69
2019-01-29 01:00:00.000000,A036,62
2019-01-29 02:00:00.000000,A036,62
2019-01-29 03:00:00.000000,A036,66
2019-01-29 04:00:00.000000,A036,85
2019-01-29 05:00:00.000000,A036,90
2019-01-29 06:00:00.000000,A036,88
2019-01-29 07:00:00.000000,A036,83
2019-01-29 08:00:00.000000,A036,80
2019-01-29 09:00:00.000000,A036,81
2019-01-29 10:00:00.000000,A036,73
2019-01-29 11:00:00.000000,A036,69
2019-01-29 12:00:00.000000,A036,65
2019-01-29 13:00:00.000000,A036,60
2019-01-29 14:00:00.000000,A036,53
2019-01-29 15:00:00.000000,A036,42
2019-01-29 16:00:00.000000,A036,44
2019-01-29 17:00:00.000000,A036,41
2019-01-29 18:00:00.000000,A036,43
2019-01-29 19:00:00.000000,A036,41
2019-01-29 20:00:00.000000,A036,43
2019-01-29 21:00:00.000000,A036,45
2019-01-29 22:00:00.000000,A036,60
2019-01-29 23:00:00.000000,A036,62
2019-01-30 00:00:00.000000,A036,63
2019-01-30 01:00:00.000000,A036,65
2019-01-30 02:00:00.000000,A036,68
2019-01-30 03:00:00.000000,A036,66
2019-01-30 04:00:00.000000,A036,66
2019-01-30 05:00:00.000000,A036,62
2019-01-30 06:00:00.000000,A036,61
2019-01-30 07:00:00.000000,A036,66
2019-01-30 08:00:00.000000,A036,71
2019-01-11 21:00:00.000000,A036,71
2019-01-11 22:00:00.000000,A036,76
2019-01-11 23:00:00.000000,A036,77
2019-01-12 00:00:00.000000,A036,81
2019-01-12 01:00:00.000000,A036,79
2019-01-12 02:00:00.000000,A036,79
2019-01-12 03:00:00.000000,A036,83
2019-01-12 04:00:00.000000,A036,83
2019-01-12 05:00:00.000000,A036,84
2019-01-12 06:00:00.000000,A036,85
2019-01-12 07:00:00.000000,A036,86
2019-01-12 08:00:00.000000,A036,85
2019-01-12 09:00:00.000000,A036,84
2019-01-12 10:00:00.000000,A036,81
2019-01-12 11:00:00.000000,A036,69
2019-01-12 12:00:00.000000,A036,65
2019-01-12 13:00:00.000000,A036,63
2019-01-12 14:00:00.000000,A036,56
2019-01-12 15:00:00.000000,A036,51
2019-01-12 16:00:00.000000,A036,53
2019-01-12 17:00:00.000000,A036,50
2019-01-12 18:00:00.000000,A036,60
2019-01-12 19:00:00.000000,A036,65
2019-01-12 20:00:00.000000,A036,73
2019-01-12 21:00:00.000000,A036,76
2019-01-12 22:00:00.000000,A036,74
2019-01-12 23:00:00.000000,A036,72
2019-01-13 00:00:00.000000,A036,70
2019-01-13 01:00:00.000000,A036,69
2019-01-13 02:00:00.000000,A036,80
2019-01-13 03:00:00.000000,A036,77
2019-01-13 04:00:00.000000,A036,77
2019-01-13 05:00:00.000000,A036,78
2019-01-13 06:00:00.000000,A036,79
2019-01-13 07:00:00.000000,A036,77
2019-01-13 08:00:00.000000,A036,80
2019-01-13 09:00:00.000000,A036,84
2019-01-30 09:00:00.000000,A036,76
2019-01-30 10:00:00.000000,A036,71
2019-01-30 11:00:00.000000,A036,64
2019-01-30 12:00:00.000000,A036,60
2019-01-30 13:00:00.000000,A036,56
2019-01-30 14:00:00.000000,A036,50
2019-01-30 15:00:00.000000,A036,49
2019-01-30 16:00:00.000000,A036,46
2019-01-30 17:00:00.000000,A036,44
2019-01-30 18:00:00.000000,A036,41
2019-01-30 19:00:00.000000,A036,40
2019-01-30 20:00:00.000000,A036,41
2019-01-30 21:00:00.000000,A036,42
2019-01-30 22:00:00.000000,A036,55
2019-01-30 23:00:00.000000,A036,52
2019-01-31 00:00:00.000000,A036,52
2019-01-31 01:00:00.000000,A036,53
2019-01-31 02:00:00.000000,A036,53
2019-01-31 03:00:00.000000,A036,55
2019-01-31 04:00:00.000000,A036,56
2019-01-31 05:00:00.000000,A036,57
2019-01-31 06:00:00.000000,A036,54
2019-01-31 07:00:00.000000,A036,56
2019-01-31 08:00:00.000000,A036,61
2019-01-31 09:00:00.000000,A036,64
2019-01-31 10:00:00.000000,A036,56
2019-01-31 11:00:00.000000,A036,56
2019-01-31 12:00:00.000000,A036,45
2019-01-31 13:00:00.000000,A036,42
2019-01-31 14:00:00.000000,A036,
2019-01-31 15:00:00.000000,A036,38
2019-01-31 16:00:00.000000,A036,
2019-01-31 17:00:00.000000,A036,29
2019-01-31 18:00:00.000000,A036,30
2019-01-31 19:00:00.000000,A036,30
2019-01-31 20:00:00.000000,A036,31
2019-01-31 21:00:00.000000,A036,34
2019-01-31 22:00:00.000000,A036,46
2019-02-24 00:00:00.000000,A036,82
2019-02-24 01:00:00.000000,A036,77
2019-02-24 02:00:00.000000,A036,76
2019-02-24 03:00:00.000000,A036,74
2019-02-24 04:00:00.000000,A036,72
2019-02-24 05:00:00.000000,A036,75
2019-02-24 06:00:00.000000,A036,74
2019-02-24 07:00:00.000000,A036,75
2019-02-24 08:00:00.000000,A036,75
2019-02-24 09:00:00.000000,A036,79
2019-02-24 10:00:00.000000,A036,73
2019-02-24 11:00:00.000000,A036,64
2019-02-24 12:00:00.000000,A036,59
2019-02-24 13:00:00.000000,A036,57
2019-02-24 14:00:00.000000,A036,51
2019-02-24 15:00:00.000000,A036,49
2019-02-24 16:00:00.000000,A036,49
2019-02-24 17:00:00.000000,A036,45
2019-02-24 18:00:00.000000,A036,54
2019-02-24 19:00:00.000000,A036,59
2019-02-24 20:00:00.000000,A036,65
2019-02-24 21:00:00.000000,A036,75
2019-02-24 22:00:00.000000,A036,65
2019-02-24 23:00:00.000000,A036,68
2019-02-25 00:00:00.000000,A036,71
2019-02-25 01:00:00.000000,A036,73
2019-02-25 02:00:00.000000,A036,86
2019-01-13 10:00:00.000000,A036,81
2019-01-13 11:00:00.000000,A036,72
2019-01-13 12:00:00.000000,A036,63
2019-01-13 13:00:00.000000,A036,65
2019-01-13 14:00:00.000000,A036,55
2019-01-13 15:00:00.000000,A036,56
2019-01-13 16:00:00.000000,A036,56
2019-01-13 17:00:00.000000,A036,52
2019-01-13 18:00:00.000000,A036,56
2019-01-13 19:00:00.000000,A036,54
2019-01-13 20:00:00.000000,A036,48
2019-01-13 21:00:00.000000,A036,52
2019-01-13 22:00:00.000000,A036,59
2019-01-13 23:00:00.000000,A036,66
2019-01-14 00:00:00.000000,A036,64
2019-01-14 01:00:00.000000,A036,65
2019-01-14 02:00:00.000000,A036,71
2019-01-14 03:00:00.000000,A036,69
2019-01-14 04:00:00.000000,A036,69
2019-01-14 05:00:00.000000,A036,69
2019-01-14 06:00:00.000000,A036,72
2019-01-14 07:00:00.000000,A036,73
2019-01-14 08:00:00.000000,A036,77
2019-01-14 09:00:00.000000,A036,82
2019-01-14 10:00:00.000000,A036,72
2019-01-14 11:00:00.000000,A036,58
2019-01-14 12:00:00.000000,A036,54
2019-01-14 13:00:00.000000,A036,52
2019-01-14 14:00:00.000000,A036,46
2019-01-14 15:00:00.000000,A036,43
2019-01-14 16:00:00.000000,A036,43
2019-01-14 17:00:00.000000,A036,43
2019-01-14 18:00:00.000000,A036,43
2019-01-14 19:00:00.000000,A036,40
2019-01-14 20:00:00.000000,A036,41
2019-01-14 21:00:00.000000,A036,44
2019-01-14 22:00:00.000000,A036,53
2019-01-31 23:00:00.000000,A036,52
2019-02-01 00:00:00.000000,A036,57
2019-02-01 01:00:00.000000,A036,56
2019-02-01 02:00:00.000000,A036,51
2019-02-01 03:00:00.000000,A036,50
2019-02-01 04:00:00.000000,A036,52
2019-02-01 05:00:00.000000,A036,52
2019-02-01 06:00:00.000000,A036,51
2019-02-01 07:00:00.000000,A036,46
2019-02-01 08:00:00.000000,A036,51
2019-02-01 09:00:00.000000,A036,48
2019-02-01 10:00:00.000000,A036,38
2019-02-01 11:00:00.000000,A036,46
2019-02-01 12:00:00.000000,A036,46
2019-02-01 13:00:00.000000,A036,40
2019-02-01 14:00:00.000000,A036,39
2019-02-01 15:00:00.000000,A036,37
2019-02-01 16:00:00.000000,A036,32
2019-02-01 17:00:00.000000,A036,29
2019-02-01 18:00:00.000000,A036,27
2019-02-01 19:00:00.000000,A036,25
2019-02-01 20:00:00.000000,A036,28
2019-02-01 21:00:00.000000,A036,31
2019-02-01 22:00:00.000000,A036,42
2019-02-01 23:00:00.000000,A036,46
2019-02-02 00:00:00.000000,A036,51
2019-02-02 01:00:00.000000,A036,53
2019-02-02 02:00:00.000000,A036,56
2019-02-02 03:00:00.000000,A036,58
2019-02-02 04:00:00.000000,A036,53
2019-02-02 05:00:00.000000,A036,50
2019-02-02 06:00:00.000000,A036,53
2019-02-02 07:00:00.000000,A036,55
2019-02-02 08:00:00.000000,A036,52
2019-02-02 09:00:00.000000,A036,54
2019-02-02 10:00:00.000000,A036,53
2019-02-02 11:00:00.000000,A036,55
2019-01-14 23:00:00.000000,A036,56
2019-01-15 00:00:00.000000,A036,58
2019-01-15 01:00:00.000000,A036,61
2019-01-15 02:00:00.000000,A036,60
2019-01-15 03:00:00.000000,A036,60
2019-01-15 04:00:00.000000,A036,59
2019-01-15 05:00:00.000000,A036,62
2019-01-15 06:00:00.000000,A036,63
2019-01-15 07:00:00.000000,A036,64
2019-01-15 08:00:00.000000,A036,66
2019-01-15 09:00:00.000000,A036,68
2019-01-15 10:00:00.000000,A036,62
2019-01-15 11:00:00.000000,A036,57
2019-01-15 12:00:00.000000,A036,53
2019-01-15 13:00:00.000000,A036,44
2019-01-15 14:00:00.000000,A036,39
2019-01-15 15:00:00.000000,A036,40
2019-01-15 16:00:00.000000,A036,37
2019-01-15 17:00:00.000000,A036,37
2019-01-15 18:00:00.000000,A036,36
2019-01-15 19:00:00.000000,A036,35
2019-01-15 20:00:00.000000,A036,42
2019-01-15 21:00:00.000000,A036,43
2019-01-15 22:00:00.000000,A036,52
2019-01-15 23:00:00.000000,A036,55
2019-01-16 00:00:00.000000,A036,54
2019-01-16 01:00:00.000000,A036,58
2019-01-16 02:00:00.000000,A036,54
2019-01-16 03:00:00.000000,A036,55
2019-01-16 04:00:00.000000,A036,56
2019-01-16 05:00:00.000000,A036,74
2019-01-16 06:00:00.000000,A036,75
2019-01-16 07:00:00.000000,A036,77
2019-01-16 08:00:00.000000,A036,76
2019-01-16 09:00:00.000000,A036,73
2019-01-16 10:00:00.000000,A036,65
2019-01-16 11:00:00.000000,A036,55
2019-02-25 03:00:00.000000,A036,88
2019-02-25 04:00:00.000000,A036,87
2019-02-25 05:00:00.000000,A036,88
2019-02-25 06:00:00.000000,A036,83
2019-02-25 07:00:00.000000,A036,88
2019-02-25 08:00:00.000000,A036,77
2019-02-25 09:00:00.000000,A036,71
2019-02-25 10:00:00.000000,A036,69
2019-02-25 11:00:00.000000,A036,70
2019-02-25 12:00:00.000000,A036,74
2019-02-25 13:00:00.000000,A036,57
2019-02-25 14:00:00.000000,A036,66
2019-02-25 15:00:00.000000,A036,61
2019-02-25 16:00:00.000000,A036,55
2019-02-25 17:00:00.000000,A036,55
2019-02-25 18:00:00.000000,A036,60
2019-02-25 19:00:00.000000,A036,52
2019-02-25 20:00:00.000000,A036,57
2019-02-25 21:00:00.000000,A036,63
2019-02-25 22:00:00.000000,A036,69
2019-02-25 23:00:00.000000,A036,68
2019-02-26 00:00:00.000000,A036,70
2019-02-26 01:00:00.000000,A036,72
2019-02-26 02:00:00.000000,A036,78
2019-02-26 03:00:00.000000,A036,77
2019-02-26 04:00:00.000000,A036,74
2019-02-26 05:00:00.000000,A036,73
2019-02-26 06:00:00.000000,A036,87
2019-02-26 07:00:00.000000,A036,88
2019-02-26 08:00:00.000000,A036,82
2019-02-26 09:00:00.000000,A036,82
2019-02-26 10:00:00.000000,A036,79
2019-02-26 11:00:00.000000,A036,75
2019-02-26 12:00:00.000000,A036,71
2019-02-26 13:00:00.000000,A036,79
2019-02-26 14:00:00.000000,A036,88
2019-02-26 15:00:00.000000,A036,88
2019-02-02 12:00:00.000000,A036,42
2019-02-02 13:00:00.000000,A036,36
2019-02-02 14:00:00.000000,A036,38
2019-02-02 15:00:00.000000,A036,35
2019-02-02 16:00:00.000000,A036,30
2019-02-02 17:00:00.000000,A036,30
2019-02-02 18:00:00.000000,A036,31
2019-02-02 19:00:00.000000,A036,28
2019-02-02 20:00:00.000000,A036,27
2019-02-02 21:00:00.000000,A036,35
2019-02-02 22:00:00.000000,A036,47
2019-02-02 23:00:00.000000,A036,51
2019-02-03 00:00:00.000000,A036,52
2019-02-03 01:00:00.000000,A036,55
2019-02-03 02:00:00.000000,A036,53
2019-02-03 03:00:00.000000,A036,52
2019-02-03 04:00:00.000000,A036,50
2019-02-03 05:00:00.000000,A036,50
2019-02-03 06:00:00.000000,A036,51
2019-02-03 07:00:00.000000,A036,47
2019-02-03 08:00:00.000000,A036,53
2019-02-03 09:00:00.000000,A036,66
2019-02-03 10:00:00.000000,A036,73
2019-02-03 11:00:00.000000,A036,67
2019-02-03 12:00:00.000000,A036,55
2019-02-03 13:00:00.000000,A036,44
2019-02-03 14:00:00.000000,A036,39
2019-02-03 15:00:00.000000,A036,35
2019-02-03 16:00:00.000000,A036,33
2019-02-03 17:00:00.000000,A036,31
2019-02-03 18:00:00.000000,A036,32
2019-02-03 19:00:00.000000,A036,30
2019-02-03 20:00:00.000000,A036,28
2019-02-03 21:00:00.000000,A036,38
2019-02-03 22:00:00.000000,A036,43
2019-02-03 23:00:00.000000,A036,46
2019-02-04 00:00:00.000000,A036,46
2019-01-16 12:00:00.000000,A036,54
2019-01-16 13:00:00.000000,A036,52
2019-01-16 14:00:00.000000,A036,47
2019-01-16 15:00:00.000000,A036,44
2019-01-16 16:00:00.000000,A036,45
2019-01-16 17:00:00.000000,A036,42
2019-01-16 18:00:00.000000,A036,40
2019-01-16 19:00:00.000000,A036,40
2019-01-16 20:00:00.000000,A036,40
2019-01-16 21:00:00.000000,A036,44
2019-01-16 22:00:00.000000,A036,57
2019-01-16 23:00:00.000000,A036,59
2019-01-17 00:00:00.000000,A036,61
2019-01-17 01:00:00.000000,A036,59
2019-01-17 02:00:00.000000,A036,64
2019-01-17 03:00:00.000000,A036,62
2019-01-17 04:00:00.000000,A036,62
2019-01-17 05:00:00.000000,A036,62
2019-01-17 06:00:00.000000,A036,64
2019-01-17 07:00:00.000000,A036,66
2019-01-17 08:00:00.000000,A036,71
2019-01-17 09:00:00.000000,A036,81
2019-01-17 10:00:00.000000,A036,81
2019-01-17 11:00:00.000000,A036,70
2019-01-17 12:00:00.000000,A036,68
2019-01-17 13:00:00.000000,A036,65
2019-01-17 14:00:00.000000,A036,61
2019-01-17 15:00:00.000000,A036,60
2019-01-17 16:00:00.000000,A036,55
2019-01-17 17:00:00.000000,A036,56
2019-01-17 18:00:00.000000,A036,54
2019-01-17 19:00:00.000000,A036,56
2019-01-17 20:00:00.000000,A036,57
2019-01-17 21:00:00.000000,A036,57
2019-01-17 22:00:00.000000,A036,63
2019-01-17 23:00:00.000000,A036,66
2019-01-18 00:00:00.000000,A036,66
2019-02-26 16:00:00.000000,A036,85
2019-02-26 17:00:00.000000,A036,87
2019-02-26 18:00:00.000000,A036,82
2019-02-26 19:00:00.000000,A036,82
2019-02-26 20:00:00.000000,A036,81
2019-02-26 21:00:00.000000,A036,78
2019-02-26 22:00:00.000000,A036,85
2019-02-26 23:00:00.000000,A036,89
2019-02-27 00:00:00.000000,A036,89
2019-02-27 01:00:00.000000,A036,79
2019-02-27 02:00:00.000000,A036,78
2019-02-27 03:00:00.000000,A036,81
2019-02-27 04:00:00.000000,A036,85
2019-02-27 05:00:00.000000,A036,84
2019-02-27 06:00:00.000000,A036,84
2019-02-27 07:00:00.000000,A036,84
2019-02-27 08:00:00.000000,A036,85
2019-02-27 09:00:00.000000,A036,86
2019-02-27 10:00:00.000000,A036,78
2019-02-27 11:00:00.000000,A036,78
2019-02-27 12:00:00.000000,A036,76
2019-02-27 13:00:00.000000,A036,71
2019-02-27 14:00:00.000000,A036,70
2019-02-27 15:00:00.000000,A036,68
2019-02-27 16:00:00.000000,A036,72
2019-02-27 17:00:00.000000,A036,66
2019-02-27 18:00:00.000000,A036,74
2019-02-27 19:00:00.000000,A036,59
2019-02-27 20:00:00.000000,A036,53
2019-02-27 21:00:00.000000,A036,60
2019-02-27 22:00:00.000000,A036,65
2019-02-27 23:00:00.000000,A036,81
2019-02-28 00:00:00.000000,A036,80
2019-02-28 01:00:00.000000,A036,68
2019-02-28 02:00:00.000000,A036,72
2019-02-28 03:00:00.000000,A036,89
2019-02-28 04:00:00.000000,A036,89
2019-02-04 01:00:00.000000,A036,45
2019-02-04 02:00:00.000000,A036,46
2019-02-04 03:00:00.000000,A036,72
2019-02-04 04:00:00.000000,A036,75
2019-02-04 05:00:00.000000,A036,68
2019-02-04 06:00:00.000000,A036,60
2019-02-04 07:00:00.000000,A036,79
2019-02-04 08:00:00.000000,A036,82
2019-02-04 09:00:00.000000,A036,83
2019-02-04 10:00:00.000000,A036,85
2019-02-04 11:00:00.000000,A036,78
2019-02-04 12:00:00.000000,A036,66
2019-02-04 13:00:00.000000,A036,51
2019-02-04 14:00:00.000000,A036,50
2019-02-04 15:00:00.000000,A036,44
2019-02-04 16:00:00.000000,A036,41
2019-02-04 17:00:00.000000,A036,41
2019-02-04 18:00:00.000000,A036,35
2019-02-04 19:00:00.000000,A036,40
2019-02-04 20:00:00.000000,A036,37
2019-02-04 21:00:00.000000,A036,42
2019-02-04 22:00:00.000000,A036,68
2019-02-04 23:00:00.000000,A036,89
2019-02-05 00:00:00.000000,A036,93
2019-02-05 01:00:00.000000,A036,81
2019-02-05 02:00:00.000000,A036,91
2019-02-05 03:00:00.000000,A036,89
2019-02-05 04:00:00.000000,A036,82
2019-02-05 05:00:00.000000,A036,68
2019-02-05 06:00:00.000000,A036,66
2019-02-05 07:00:00.000000,A036,65
2019-02-05 08:00:00.000000,A036,65
2019-02-05 09:00:00.000000,A036,62
2019-02-05 10:00:00.000000,A036,58
2019-02-05 11:00:00.000000,A036,73
2019-02-05 12:00:00.000000,A036,73
2019-02-05 13:00:00.000000,A036,77
2019-01-18 01:00:00.000000,A036,71
2019-01-18 02:00:00.000000,A036,73
2019-01-18 03:00:00.000000,A036,76
2019-01-18 04:00:00.000000,A036,62
2019-01-18 05:00:00.000000,A036,76
2019-01-18 06:00:00.000000,A036,84
2019-01-18 07:00:00.000000,A036,89
2019-01-18 08:00:00.000000,A036,86
2019-01-18 09:00:00.000000,A036,84
2019-01-18 10:00:00.000000,A036,79
2019-01-18 11:00:00.000000,A036,80
2019-01-18 12:00:00.000000,A036,72
2019-01-18 13:00:00.000000,A036,65
2019-01-18 14:00:00.000000,A036,58
2019-01-18 15:00:00.000000,A036,50
2019-01-18 16:00:00.000000,A036,51
2019-01-18 17:00:00.000000,A036,42
2019-01-18 18:00:00.000000,A036,45
2019-01-18 19:00:00.000000,A036,44
2019-01-18 20:00:00.000000,A036,51
2019-01-18 21:00:00.000000,A036,60
2019-01-18 22:00:00.000000,A036,60
2019-01-18 23:00:00.000000,A036,58
2019-01-19 00:00:00.000000,A036,58
2019-01-19 01:00:00.000000,A036,67
2019-01-19 02:00:00.000000,A036,66
2019-01-19 03:00:00.000000,A036,68
2019-01-19 04:00:00.000000,A036,80
2019-01-19 05:00:00.000000,A036,81
2019-01-19 06:00:00.000000,A036,75
2019-01-19 07:00:00.000000,A036,72
2019-01-19 08:00:00.000000,A036,72
2019-01-19 09:00:00.000000,A036,69
2019-01-19 10:00:00.000000,A036,64
2019-01-19 11:00:00.000000,A036,64
2019-01-19 12:00:00.000000,A036,49
2019-01-19 13:00:00.000000,A036,49
2019-02-28 05:00:00.000000,A036,90
2019-02-28 06:00:00.000000,A036,91
2019-02-28 07:00:00.000000,A036,91
2019-02-28 08:00:00.000000,A036,91
2019-02-28 09:00:00.000000,A036,80
