hr_medicao,cdg_stacao,vento_direcao
2019-01-23 04:00:00.000000,A036,82
2019-01-23 05:00:00.000000,A036,48
2019-01-23 06:00:00.000000,A036,44
2019-01-23 07:00:00.000000,A036,50
2019-01-23 08:00:00.000000,A036,107
2019-01-23 09:00:00.000000,A036,92
2019-01-23 10:00:00.000000,A036,100
2019-01-23 11:00:00.000000,A036,88
2019-01-23 12:00:00.000000,A036,67
2019-01-23 13:00:00.000000,A036,76
2019-01-23 14:00:00.000000,A036,92
2019-01-23 15:00:00.000000,A036,106
2019-01-23 16:00:00.000000,A036,110
2019-01-23 17:00:00.000000,A036,109
2019-01-23 18:00:00.000000,A036,103
2019-01-23 19:00:00.000000,A036,121
2019-01-23 20:00:00.000000,A036,133
2019-01-23 21:00:00.000000,A036,106
2019-01-23 22:00:00.000000,A036,106
2019-01-23 23:00:00.000000,A036,86
2019-01-24 00:00:00.000000,A036,75
2019-01-24 01:00:00.000000,A036,71
2019-01-24 02:00:00.000000,A036,101
2019-01-24 03:00:00.000000,A036,86
2019-01-24 04:00:00.000000,A036,97
2019-01-24 05:00:00.000000,A036,59
2019-01-24 06:00:00.000000,A036,47
2019-01-24 07:00:00.000000,A036,81
2019-01-24 08:00:00.000000,A036,103
2019-01-24 09:00:00.000000,A036,90
2019-01-24 10:00:00.000000,A036,78
2019-01-24 11:00:00.000000,A036,84
2019-01-24 12:00:00.000000,A036,69
2019-01-24 13:00:00.000000,A036,52
2019-01-24 14:00:00.000000,A036,55
2019-01-24 15:00:00.000000,A036,60
2019-01-24 16:00:00.000000,A036,42
2019-01-24 17:00:00.000000,A036,44
2019-01-24 18:00:00.000000,A036,104
2019-01-24 19:00:00.000000,A036,76
2019-01-24 20:00:00.000000,A036,82
2019-01-24 21:00:00.000000,A036,76
2019-01-24 22:00:00.000000,A036,75
2019-01-24 23:00:00.000000,A036,75
2019-01-25 00:00:00.000000,A036,73
2019-01-25 01:00:00.000000,A036,97
2019-01-25 02:00:00.000000,A036,99
2019-01-25 03:00:00.000000,A036,87
2019-01-25 04:00:00.000000,A036,69
2019-01-25 05:00:00.000000,A036,34
2019-01-25 06:00:00.000000,A036,339
2019-01-25 07:00:00.000000,A036,329
2019-01-25 08:00:00.000000,A036,299
2019-01-25 09:00:00.000000,A036,307
2019-01-25 10:00:00.000000,A036,297
2019-01-25 11:00:00.000000,A036,264
2019-01-25 12:00:00.000000,A036,264
2019-01-25 13:00:00.000000,A036,222
2019-01-25 14:00:00.000000,A036,49
2019-01-25 15:00:00.000000,A036,50
2019-01-25 16:00:00.000000,A036,53
2019-01-25 17:00:00.000000,A036,108
2019-01-25 18:00:00.000000,A036,315
2019-01-25 19:00:00.000000,A036,124
2019-01-25 20:00:00.000000,A036,38
2019-01-25 21:00:00.000000,A036,336
2019-01-25 22:00:00.000000,A036,318
2019-01-25 23:00:00.000000,A036,345
2019-01-26 00:00:00.000000,A036,343
2019-01-26 01:00:00.000000,A036,311
2019-01-26 02:00:00.000000,A036,318
2019-01-26 03:00:00.000000,A036,303
2019-01-26 04:00:00.000000,A036,313
2019-01-26 05:00:00.000000,A036,286
2019-01-26 06:00:00.000000,A036,291
2019-01-26 07:00:00.000000,A036,306
2019-01-26 08:00:00.000000,A036,335
2019-01-26 09:00:00.000000,A036,202
2019-01-26 10:00:00.000000,A036,129
2019-01-26 11:00:00.000000,A036,100
2019-01-26 12:00:00.000000,A036,91
2019-01-26 13:00:00.000000,A036,91
2019-01-26 14:00:00.000000,A036,86
2019-01-26 15:00:00.000000,A036,115
2019-01-26 16:00:00.000000,A036,111
2019-01-26 17:00:00.000000,A036,114
2019-01-26 18:00:00.000000,A036,132
2019-01-26 19:00:00.000000,A036,190
2019-01-26 20:00:00.000000,A036,34
2019-01-26 21:00:00.000000,A036,26
2019-01-26 22:00:00.000000,A036,42
2019-01-26 23:00:00.000000,A036,36
2019-01-27 00:00:00.000000,A036,48
2019-01-27 01:00:00.000000,A036,93
2019-01-27 02:00:00.000000,A036,82
2019-01-27 03:00:00.000000,A036,101
2019-01-27 04:00:00.000000,A036,86
2019-01-27 05:00:00.000000,A036,85
2019-01-27 06:00:00.000000,A036,88
2019-01-09 00:00:00.000000,A036,42
2019-01-09 01:00:00.000000,A036,53
2019-01-09 02:00:00.000000,A036,50
2019-01-09 03:00:00.000000,A036,45
2019-01-09 04:00:00.000000,A036,34
2019-01-09 05:00:00.000000,A036,37
2019-01-09 06:00:00.000000,A036,30
2019-01-09 07:00:00.000000,A036,39
2019-01-09 08:00:00.000000,A036,40
2019-01-09 09:00:00.000000,A036,42
2019-01-09 10:00:00.000000,A036,71
2019-01-09 11:00:00.000000,A036,71
2019-01-09 12:00:00.000000,A036,76
2019-01-09 13:00:00.000000,A036,71
2019-01-09 14:00:00.000000,A036,58
2019-01-09 15:00:00.000000,A036,74
2019-01-09 16:00:00.000000,A036,79
2019-01-09 17:00:00.000000,A036,64
2019-01-09 18:00:00.000000,A036,86
2019-01-09 19:00:00.000000,A036,84
2019-01-09 20:00:00.000000,A036,73
2019-01-09 21:00:00.000000,A036,93
2019-01-09 22:00:00.000000,A036,68
2019-01-09 23:00:00.000000,A036,92
2019-01-10 00:00:00.000000,A036,82
2019-01-10 01:00:00.000000,A036,80
2019-01-10 02:00:00.000000,A036,85
2019-01-10 03:00:00.000000,A036,100
2019-01-10 04:00:00.000000,A036,90
2019-01-10 05:00:00.000000,A036,84
2019-01-10 06:00:00.000000,A036,75
2019-01-10 07:00:00.000000,A036,86
2019-01-27 07:00:00.000000,A036,45
2019-01-27 08:00:00.000000,A036,45
2019-01-27 09:00:00.000000,A036,35
2019-01-27 10:00:00.000000,A036,32
2019-01-27 11:00:00.000000,A036,28
2019-01-27 12:00:00.000000,A036,51
2019-01-27 13:00:00.000000,A036,69
2019-01-27 14:00:00.000000,A036,89
2019-01-27 15:00:00.000000,A036,100
2019-01-27 16:00:00.000000,A036,76
2019-01-27 17:00:00.000000,A036,83
2019-01-27 18:00:00.000000,A036,87
2019-01-27 19:00:00.000000,A036,66
2019-01-27 20:00:00.000000,A036,89
2019-01-27 21:00:00.000000,A036,106
2019-01-27 22:00:00.000000,A036,97
2019-01-27 23:00:00.000000,A036,106
2019-01-28 00:00:00.000000,A036,100
2019-01-28 01:00:00.000000,A036,76
2019-01-28 02:00:00.000000,A036,91
2019-01-28 03:00:00.000000,A036,79
2019-01-28 04:00:00.000000,A036,97
2019-01-28 05:00:00.000000,A036,92
2019-01-28 06:00:00.000000,A036,77
2019-01-28 07:00:00.000000,A036,96
2019-01-28 08:00:00.000000,A036,87
2019-01-28 09:00:00.000000,A036,86
2019-01-28 10:00:00.000000,A036,85
2019-01-28 11:00:00.000000,A036,80
2019-01-28 12:00:00.000000,A036,71
2019-01-28 13:00:00.000000,A036,70
2019-01-28 14:00:00.000000,A036,70
2019-01-28 15:00:00.000000,A036,71
2019-01-28 16:00:00.000000,A036,82
2019-01-28 17:00:00.000000,A036,90
2019-01-28 18:00:00.000000,A036,79
2019-01-28 19:00:00.000000,A036,82
2019-01-10 08:00:00.000000,A036,70
2019-01-10 09:00:00.000000,A036,72
2019-01-10 10:00:00.000000,A036,77
2019-01-10 11:00:00.000000,A036,59
2019-01-10 12:00:00.000000,A036,60
2019-01-10 13:00:00.000000,A036,71
2019-01-10 14:00:00.000000,A036,58
2019-01-10 15:00:00.000000,A036,74
2019-01-10 16:00:00.000000,A036,67
2019-01-10 17:00:00.000000,A036,82
2019-01-10 18:00:00.000000,A036,75
2019-01-10 19:00:00.000000,A036,71
2019-01-10 20:00:00.000000,A036,46
2019-01-10 21:00:00.000000,A036,58
2019-01-10 22:00:00.000000,A036,41
2019-01-10 23:00:00.000000,A036,20
2019-01-11 00:00:00.000000,A036,27
2019-01-11 01:00:00.000000,A036,358
2019-01-11 02:00:00.000000,A036,11
2019-01-11 03:00:00.000000,A036,349
2019-01-11 04:00:00.000000,A036,330
2019-01-11 05:00:00.000000,A036,321
2019-01-11 06:00:00.000000,A036,312
2019-01-11 07:00:00.000000,A036,303
2019-01-11 08:00:00.000000,A036,331
2019-01-11 09:00:00.000000,A036,325
2019-01-11 10:00:00.000000,A036,1
2019-01-11 11:00:00.000000,A036,122
2019-01-11 12:00:00.000000,A036,140
2019-01-11 13:00:00.000000,A036,65
2019-01-11 14:00:00.000000,A036,74
2019-01-11 15:00:00.000000,A036,59
2019-01-11 16:00:00.000000,A036,46
2019-01-11 17:00:00.000000,A036,46
2019-01-11 18:00:00.000000,A036,46
2019-01-11 19:00:00.000000,A036,51
2019-01-11 20:00:00.000000,A036,75
2019-01-28 20:00:00.000000,A036,81
2019-01-28 21:00:00.000000,A036,84
2019-01-28 22:00:00.000000,A036,100
2019-01-28 23:00:00.000000,A036,93
2019-01-29 00:00:00.000000,A036,117
2019-01-29 01:00:00.000000,A036,156
2019-01-29 02:00:00.000000,A036,122
2019-01-29 03:00:00.000000,A036,56
2019-01-29 04:00:00.000000,A036,104
2019-01-29 05:00:00.000000,A036,90
2019-01-29 06:00:00.000000,A036,43
2019-01-29 07:00:00.000000,A036,61
2019-01-29 08:00:00.000000,A036,65
2019-01-29 09:00:00.000000,A036,73
2019-01-29 10:00:00.000000,A036,73
2019-01-29 11:00:00.000000,A036,79
2019-01-29 12:00:00.000000,A036,90
2019-01-29 13:00:00.000000,A036,77
2019-01-29 14:00:00.000000,A036,57
2019-01-29 15:00:00.000000,A036,63
2019-01-29 16:00:00.000000,A036,55
2019-01-29 17:00:00.000000,A036,84
2019-01-29 18:00:00.000000,A036,104
2019-01-29 19:00:00.000000,A036,76
2019-01-29 20:00:00.000000,A036,92
2019-01-29 21:00:00.000000,A036,92
2019-01-29 22:00:00.000000,A036,88
2019-01-29 23:00:00.000000,A036,73
2019-01-30 00:00:00.000000,A036,85
2019-01-30 01:00:00.000000,A036,71
2019-01-30 02:00:00.000000,A036,64
2019-01-30 03:00:00.000000,A036,65
2019-01-30 04:00:00.000000,A036,57
2019-01-30 05:00:00.000000,A036,59
2019-01-30 06:00:00.000000,A036,83
2019-01-30 07:00:00.000000,A036,89
2019-01-30 08:00:00.000000,A036,88
2019-01-11 21:00:00.000000,A036,90
2019-01-11 22:00:00.000000,A036,158
2019-01-11 23:00:00.000000,A036,184
2019-01-12 00:00:00.000000,A036,201
2019-01-12 01:00:00.000000,A036,199
2019-01-12 02:00:00.000000,A036,175
2019-01-12 03:00:00.000000,A036,170
2019-01-12 04:00:00.000000,A036,107
2019-01-12 05:00:00.000000,A036,119
2019-01-12 06:00:00.000000,A036,92
2019-01-12 07:00:00.000000,A036,114
2019-01-12 08:00:00.000000,A036,104
2019-01-12 09:00:00.000000,A036,91
2019-01-12 10:00:00.000000,A036,102
2019-01-12 11:00:00.000000,A036,110
2019-01-12 12:00:00.000000,A036,100
2019-01-12 13:00:00.000000,A036,87
2019-01-12 14:00:00.000000,A036,97
2019-01-12 15:00:00.000000,A036,106
2019-01-12 16:00:00.000000,A036,92
2019-01-12 17:00:00.000000,A036,90
2019-01-12 18:00:00.000000,A036,162
2019-01-12 19:00:00.000000,A036,91
2019-01-12 20:00:00.000000,A036,88
2019-01-12 21:00:00.000000,A036,306
2019-01-12 22:00:00.000000,A036,319
2019-01-12 23:00:00.000000,A036,318
2019-01-13 00:00:00.000000,A036,359
2019-01-13 01:00:00.000000,A036,8
2019-01-13 02:00:00.000000,A036,234
2019-01-13 03:00:00.000000,A036,232
2019-01-13 04:00:00.000000,A036,224
2019-01-13 05:00:00.000000,A036,221
2019-01-13 06:00:00.000000,A036,204
2019-01-13 07:00:00.000000,A036,132
2019-01-13 08:00:00.000000,A036,106
2019-01-13 09:00:00.000000,A036,97
2019-01-30 09:00:00.000000,A036,84
2019-01-30 10:00:00.000000,A036,85
2019-01-30 11:00:00.000000,A036,72
2019-01-30 12:00:00.000000,A036,74
2019-01-30 13:00:00.000000,A036,60
2019-01-30 14:00:00.000000,A036,63
2019-01-30 15:00:00.000000,A036,65
2019-01-30 16:00:00.000000,A036,64
2019-01-30 17:00:00.000000,A036,86
2019-01-30 18:00:00.000000,A036,118
2019-01-30 19:00:00.000000,A036,93
2019-01-30 20:00:00.000000,A036,104
2019-01-30 21:00:00.000000,A036,102
2019-01-30 22:00:00.000000,A036,92
2019-01-30 23:00:00.000000,A036,76
2019-01-31 00:00:00.000000,A036,81
2019-01-31 01:00:00.000000,A036,86
2019-01-31 02:00:00.000000,A036,83
2019-01-31 03:00:00.000000,A036,90
2019-01-31 04:00:00.000000,A036,70
2019-01-31 05:00:00.000000,A036,74
2019-01-31 06:00:00.000000,A036,72
2019-01-31 07:00:00.000000,A036,74
2019-01-31 08:00:00.000000,A036,70
2019-01-31 09:00:00.000000,A036,64
2019-01-31 10:00:00.000000,A036,70
2019-01-31 11:00:00.000000,A036,70
2019-01-31 12:00:00.000000,A036,54
2019-01-31 13:00:00.000000,A036,42
2019-01-31 14:00:00.000000,A036,
2019-01-31 15:00:00.000000,A036,42
2019-01-31 16:00:00.000000,A036,
2019-01-31 17:00:00.000000,A036,
2019-01-31 18:00:00.000000,A036,85
2019-01-31 19:00:00.000000,A036,76
2019-01-31 20:00:00.000000,A036,100
2019-01-31 21:00:00.000000,A036,99
2019-01-31 22:00:00.000000,A036,87
2019-02-24 00:00:00.000000,A036,92
2019-02-24 01:00:00.000000,A036,43
2019-02-24 02:00:00.000000,A036,53
2019-02-24 03:00:00.000000,A036,45
2019-02-24 04:00:00.000000,A036,23
2019-02-24 05:00:00.000000,A036,39
2019-02-24 06:00:00.000000,A036,28
2019-02-24 07:00:00.000000,A036,12
2019-02-24 08:00:00.000000,A036,26
2019-02-24 09:00:00.000000,A036,37
2019-02-24 10:00:00.000000,A036,47
2019-02-24 11:00:00.000000,A036,62
2019-02-24 12:00:00.000000,A036,48
2019-02-24 13:00:00.000000,A036,52
2019-02-24 14:00:00.000000,A036,49
2019-02-24 15:00:00.000000,A036,49
2019-02-24 16:00:00.000000,A036,59
2019-02-24 17:00:00.000000,A036,52
2019-02-24 18:00:00.000000,A036,66
2019-02-24 19:00:00.000000,A036,86
2019-02-24 20:00:00.000000,A036,29
2019-02-24 21:00:00.000000,A036,311
2019-02-24 22:00:00.000000,A036,318
2019-02-24 23:00:00.000000,A036,306
2019-02-25 00:00:00.000000,A036,293
2019-02-25 01:00:00.000000,A036,274
2019-02-25 02:00:00.000000,A036,232
2019-01-13 10:00:00.000000,A036,95
2019-01-13 11:00:00.000000,A036,99
2019-01-13 12:00:00.000000,A036,72
2019-01-13 13:00:00.000000,A036,72
2019-01-13 14:00:00.000000,A036,99
2019-01-13 15:00:00.000000,A036,54
2019-01-13 16:00:00.000000,A036,70
2019-01-13 17:00:00.000000,A036,52
2019-01-13 18:00:00.000000,A036,102
2019-01-13 19:00:00.000000,A036,98
2019-01-13 20:00:00.000000,A036,94
2019-01-13 21:00:00.000000,A036,73
2019-01-13 22:00:00.000000,A036,75
2019-01-13 23:00:00.000000,A036,96
2019-01-14 00:00:00.000000,A036,82
2019-01-14 01:00:00.000000,A036,83
2019-01-14 02:00:00.000000,A036,70
2019-01-14 03:00:00.000000,A036,130
2019-01-14 04:00:00.000000,A036,99
2019-01-14 05:00:00.000000,A036,189
2019-01-14 06:00:00.000000,A036,217
2019-01-14 07:00:00.000000,A036,195
2019-01-14 08:00:00.000000,A036,94
2019-01-14 09:00:00.000000,A036,128
2019-01-14 10:00:00.000000,A036,99
2019-01-14 11:00:00.000000,A036,71
2019-01-14 12:00:00.000000,A036,58
2019-01-14 13:00:00.000000,A036,53
2019-01-14 14:00:00.000000,A036,56
2019-01-14 15:00:00.000000,A036,61
2019-01-14 16:00:00.000000,A036,42
2019-01-14 17:00:00.000000,A036,89
2019-01-14 18:00:00.000000,A036,102
2019-01-14 19:00:00.000000,A036,86
2019-01-14 20:00:00.000000,A036,111
2019-01-14 21:00:00.000000,A036,74
2019-01-14 22:00:00.000000,A036,66
2019-01-31 23:00:00.000000,A036,64
2019-02-01 00:00:00.000000,A036,67
2019-02-01 01:00:00.000000,A036,63
2019-02-01 02:00:00.000000,A036,65
2019-02-01 03:00:00.000000,A036,132
2019-02-01 04:00:00.000000,A036,16
2019-02-01 05:00:00.000000,A036,64
2019-02-01 06:00:00.000000,A036,16
2019-02-01 07:00:00.000000,A036,35
2019-02-01 08:00:00.000000,A036,125
2019-02-01 09:00:00.000000,A036,90
2019-02-01 10:00:00.000000,A036,87
2019-02-01 11:00:00.000000,A036,72
2019-02-01 12:00:00.000000,A036,69
2019-02-01 13:00:00.000000,A036,62
2019-02-01 14:00:00.000000,A036,69
2019-02-01 15:00:00.000000,A036,69
2019-02-01 16:00:00.000000,A036,56
2019-02-01 17:00:00.000000,A036,100
2019-02-01 18:00:00.000000,A036,77
2019-02-01 19:00:00.000000,A036,70
2019-02-01 20:00:00.000000,A036,96
2019-02-01 21:00:00.000000,A036,68
2019-02-01 22:00:00.000000,A036,60
2019-02-01 23:00:00.000000,A036,68
2019-02-02 00:00:00.000000,A036,77
2019-02-02 01:00:00.000000,A036,89
2019-02-02 02:00:00.000000,A036,68
2019-02-02 03:00:00.000000,A036,60
2019-02-02 04:00:00.000000,A036,72
2019-02-02 05:00:00.000000,A036,52
2019-02-02 06:00:00.000000,A036,68
2019-02-02 07:00:00.000000,A036,207
2019-02-02 08:00:00.000000,A036,62
2019-02-02 09:00:00.000000,A036,136
2019-02-02 10:00:00.000000,A036,99
2019-02-02 11:00:00.000000,A036,106
2019-01-14 23:00:00.000000,A036,54
2019-01-15 00:00:00.000000,A036,32
2019-01-15 01:00:00.000000,A036,40
2019-01-15 02:00:00.000000,A036,43
2019-01-15 03:00:00.000000,A036,43
2019-01-15 04:00:00.000000,A036,65
2019-01-15 05:00:00.000000,A036,84
2019-01-15 06:00:00.000000,A036,81
2019-01-15 07:00:00.000000,A036,81
2019-01-15 08:00:00.000000,A036,61
2019-01-15 09:00:00.000000,A036,73
2019-01-15 10:00:00.000000,A036,94
2019-01-15 11:00:00.000000,A036,71
2019-01-15 12:00:00.000000,A036,75
2019-01-15 13:00:00.000000,A036,54
2019-01-15 14:00:00.000000,A036,41
2019-01-15 15:00:00.000000,A036,70
2019-01-15 16:00:00.000000,A036,63
2019-01-15 17:00:00.000000,A036,60
2019-01-15 18:00:00.000000,A036,70
2019-01-15 19:00:00.000000,A036,96
2019-01-15 20:00:00.000000,A036,93
2019-01-15 21:00:00.000000,A036,49
2019-01-15 22:00:00.000000,A036,61
2019-01-15 23:00:00.000000,A036,49
2019-01-16 00:00:00.000000,A036,40
2019-01-16 01:00:00.000000,A036,49
2019-01-16 02:00:00.000000,A036,35
2019-01-16 03:00:00.000000,A036,9
2019-01-16 04:00:00.000000,A036,356
2019-01-16 05:00:00.000000,A036,274
2019-01-16 06:00:00.000000,A036,254
2019-01-16 07:00:00.000000,A036,258
2019-01-16 08:00:00.000000,A036,243
2019-01-16 09:00:00.000000,A036,232
2019-01-16 10:00:00.000000,A036,207
2019-01-16 11:00:00.000000,A036,119
2019-02-25 03:00:00.000000,A036,244
2019-02-25 04:00:00.000000,A036,239
2019-02-25 05:00:00.000000,A036,239
2019-02-25 06:00:00.000000,A036,239
2019-02-25 07:00:00.000000,A036,307
2019-02-25 08:00:00.000000,A036,245
2019-02-25 09:00:00.000000,A036,234
2019-02-25 10:00:00.000000,A036,339
2019-02-25 11:00:00.000000,A036,295
2019-02-25 12:00:00.000000,A036,314
2019-02-25 13:00:00.000000,A036,207
2019-02-25 14:00:00.000000,A036,360
2019-02-25 15:00:00.000000,A036,310
2019-02-25 16:00:00.000000,A036,18
2019-02-25 17:00:00.000000,A036,339
2019-02-25 18:00:00.000000,A036,352
2019-02-25 19:00:00.000000,A036,355
2019-02-25 20:00:00.000000,A036,73
2019-02-25 21:00:00.000000,A036,54
2019-02-25 22:00:00.000000,A036,36
2019-02-25 23:00:00.000000,A036,42
2019-02-26 00:00:00.000000,A036,27
2019-02-26 01:00:00.000000,A036,336
2019-02-26 02:00:00.000000,A036,257
2019-02-26 03:00:00.000000,A036,243
2019-02-26 04:00:00.000000,A036,268
2019-02-26 05:00:00.000000,A036,273
2019-02-26 06:00:00.000000,A036,297
2019-02-26 07:00:00.000000,A036,302
2019-02-26 08:00:00.000000,A036,279
2019-02-26 09:00:00.000000,A036,276
2019-02-26 10:00:00.000000,A036,289
2019-02-26 11:00:00.000000,A036,274
2019-02-26 12:00:00.000000,A036,253
2019-02-26 13:00:00.000000,A036,279
2019-02-26 14:00:00.000000,A036,267
2019-02-26 15:00:00.000000,A036,48
2019-02-02 12:00:00.000000,A036,94
2019-02-02 13:00:00.000000,A036,85
2019-02-02 14:00:00.000000,A036,62
2019-02-02 15:00:00.000000,A036,52
2019-02-02 16:00:00.000000,A036,98
2019-02-02 17:00:00.000000,A036,60
2019-02-02 18:00:00.000000,A036,138
2019-02-02 19:00:00.000000,A036,139
2019-02-02 20:00:00.000000,A036,155
2019-02-02 21:00:00.000000,A036,126
2019-02-02 22:00:00.000000,A036,135
2019-02-02 23:00:00.000000,A036,69
2019-02-03 00:00:00.000000,A036,69
2019-02-03 01:00:00.000000,A036,102
2019-02-03 02:00:00.000000,A036,78
2019-02-03 03:00:00.000000,A036,81
2019-02-03 04:00:00.000000,A036,124
2019-02-03 05:00:00.000000,A036,85
2019-02-03 06:00:00.000000,A036,150
2019-02-03 07:00:00.000000,A036,47
2019-02-03 08:00:00.000000,A036,200
2019-02-03 09:00:00.000000,A036,250
2019-02-03 10:00:00.000000,A036,241
2019-02-03 11:00:00.000000,A036,226
2019-02-03 12:00:00.000000,A036,222
2019-02-03 13:00:00.000000,A036,207
2019-02-03 14:00:00.000000,A036,81
2019-02-03 15:00:00.000000,A036,150
2019-02-03 16:00:00.000000,A036,84
2019-02-03 17:00:00.000000,A036,138
2019-02-03 18:00:00.000000,A036,92
2019-02-03 19:00:00.000000,A036,129
2019-02-03 20:00:00.000000,A036,163
2019-02-03 21:00:00.000000,A036,135
2019-02-03 22:00:00.000000,A036,68
2019-02-03 23:00:00.000000,A036,34
2019-02-04 00:00:00.000000,A036,38
2019-01-16 12:00:00.000000,A036,105
2019-01-16 13:00:00.000000,A036,68
2019-01-16 14:00:00.000000,A036,31
2019-01-16 15:00:00.000000,A036,29
2019-01-16 16:00:00.000000,A036,50
2019-01-16 17:00:00.000000,A036,74
2019-01-16 18:00:00.000000,A036,53
2019-01-16 19:00:00.000000,A036,44
2019-01-16 20:00:00.000000,A036,65
2019-01-16 21:00:00.000000,A036,60
2019-01-16 22:00:00.000000,A036,52
2019-01-16 23:00:00.000000,A036,42
2019-01-17 00:00:00.000000,A036,50
2019-01-17 01:00:00.000000,A036,118
2019-01-17 02:00:00.000000,A036,61
2019-01-17 03:00:00.000000,A036,51
2019-01-17 04:00:00.000000,A036,175
2019-01-17 05:00:00.000000,A036,105
2019-01-17 06:00:00.000000,A036,75
2019-01-17 07:00:00.000000,A036,71
2019-01-17 08:00:00.000000,A036,137
2019-01-17 09:00:00.000000,A036,116
2019-01-17 10:00:00.000000,A036,117
2019-01-17 11:00:00.000000,A036,102
2019-01-17 12:00:00.000000,A036,80
2019-01-17 13:00:00.000000,A036,69
2019-01-17 14:00:00.000000,A036,82
2019-01-17 15:00:00.000000,A036,59
2019-01-17 16:00:00.000000,A036,56
2019-01-17 17:00:00.000000,A036,57
2019-01-17 18:00:00.000000,A036,53
2019-01-17 19:00:00.000000,A036,67
2019-01-17 20:00:00.000000,A036,56
2019-01-17 21:00:00.000000,A036,46
2019-01-17 22:00:00.000000,A036,37
2019-01-17 23:00:00.000000,A036,319
2019-01-18 00:00:00.000000,A036,320
2019-02-26 16:00:00.000000,A036,24
2019-02-26 17:00:00.000000,A036,222
2019-02-26 18:00:00.000000,A036,212
2019-02-26 19:00:00.000000,A036,91
2019-02-26 20:00:00.000000,A036,98
2019-02-26 21:00:00.000000,A036,345
2019-02-26 22:00:00.000000,A036,198
2019-02-26 23:00:00.000000,A036,42
2019-02-27 00:00:00.000000,A036,5
2019-02-27 01:00:00.000000,A036,312
2019-02-27 02:00:00.000000,A036,287
2019-02-27 03:00:00.000000,A036,313
2019-02-27 04:00:00.000000,A036,330
2019-02-27 05:00:00.000000,A036,315
2019-02-27 06:00:00.000000,A036,319
2019-02-27 07:00:00.000000,A036,305
2019-02-27 08:00:00.000000,A036,237
2019-02-27 09:00:00.000000,A036,247
2019-02-27 10:00:00.000000,A036,242
2019-02-27 11:00:00.000000,A036,244
2019-02-27 12:00:00.000000,A036,121
2019-02-27 13:00:00.000000,A036,84
2019-02-27 14:00:00.000000,A036,63
2019-02-27 15:00:00.000000,A036,226
2019-02-27 16:00:00.000000,A036,199
2019-02-27 17:00:00.000000,A036,204
2019-02-27 18:00:00.000000,A036,301
2019-02-27 19:00:00.000000,A036,287
2019-02-27 20:00:00.000000,A036,329
2019-02-27 21:00:00.000000,A036,346
2019-02-27 22:00:00.000000,A036,13
2019-02-27 23:00:00.000000,A036,72
2019-02-28 00:00:00.000000,A036,48
2019-02-28 01:00:00.000000,A036,33
2019-02-28 02:00:00.000000,A036,332
2019-02-28 03:00:00.000000,A036,306
2019-02-28 04:00:00.000000,A036,288
2019-02-04 01:00:00.000000,A036,30
